Date,Open,High,Low,Close
2024-08-09,21212.00,21613.76,21212.00,21469.00
2024-08-12,21598.93,21897.98,21598.93,21773.26
2024-08-13,21816.07,21866.63,21698.47,21796.57
2024-08-14,21952.03,22155.29,21942.22,22027.25
2024-08-15,22005.69,22089.04,21895.17,21895.17
2024-08-16,22114.72,22374.94,22114.72,22349.33
2024-08-19,22338.83,22485.91,22307.17,22409.63
2024-08-20,22464.07,22545.89,22369.25,22429.10
2024-08-21,22316.78,22358.88,22165.82,22237.89
2024-08-22,22254.59,22315.92,22096.26,22148.83
2024-08-23,22042.59,22159.27,21935.98,22158.05
2024-08-26,22250.49,22449.45,22164.53,22240.12
2024-08-27,22179.21,22205.11,22059.51,22185.00
2024-08-28,22210.57,22370.66,22108.86,22370.66
2024-08-29,22136.31,22273.62,22010.89,22201.85
2024-08-30,22230.07,22342.25,22230.07,22268.09
2024-09-02,22341.90,22439.31,22178.04,22235.10
2024-09-03,22240.11,22303.50,22092.21,22092.21
2024-09-04,21574.65,21574.65,20922.17,21092.75
2024-09-05,21271.09,21488.81,21150.99,21187.71
2024-09-06,21255.45,21461.71,21125.14,21435.19
2024-09-09,21127.81,21163.91,20922.51,21144.44
2024-09-10,21252.57,21324.43,20977.00,21064.08
2024-09-11,21089.18,21134.05,21031.00,21031.00
2024-09-12,21373.64,21706.85,21373.64,21653.25
2024-09-13,21754.36,21796.39,21643.22,21759.65
2024-09-16,21800.00,21854.74,21736.70,21850.08
2024-09-18,21813.54,21859.16,21584.63,21678.84
2024-09-19,21675.40,22042.69,21656.66,22042.69
2024-09-20,22246.24,22354.54,22136.53,22159.42
2024-09-23,22170.94,22307.46,22170.94,22285.53
2024-09-24,22273.79,22431.78,22154.55,22431.78
2024-09-25,22569.29,22785.32,22569.29,22761.60
2024-09-26,22841.42,22961.77,22769.24,22858.81
2024-09-27,22978.97,23079.21,22806.83,22822.79
2024-09-30,22643.91,22691.23,22224.54,22224.54
2024-10-01,22329.65,22446.86,22311.33,22390.39
2024-10-04,22459.10,22493.05,22193.50,22302.71
2024-10-07,22479.24,22719.07,22479.24,22702.56
2024-10-08,22691.32,22691.32,22418.38,22611.39
2024-10-09,22637.17,22885.95,22637.17,22659.08
2024-10-11,22726.19,23011.11,22726.19,22901.64
2024-10-14,22947.32,23015.55,22799.14,22975.29
2024-10-15,23083.70,23353.91,23082.06,23292.04
2024-10-16,22990.64,23258.52,22866.73,23010.98
2024-10-17,23114.21,23191.79,22950.70,23053.84
2024-10-18,23620.57,23713.70,23378.36,23487.27
2024-10-21,23602.98,23678.51,23480.06,23542.53
2024-10-22,23428.11,23535.43,23269.86,23535.43
2024-10-23,23402.24,23486.45,23318.84,23334.76
2024-10-24,23446.64,23446.64,23150.77,23192.52
2024-10-25,23255.07,23388.53,23222.77,23348.45
2024-10-28,23455.69,23547.12,23164.42,23198.07
2024-10-29,23048.45,23056.57,22711.10,22926.59
2024-10-30,22985.13,23116.33,22801.45,22820.43
2024-11-01,22438.93,22828.98,22231.94,22780.08
2024-11-04,22839.18,23020.99,22792.77,22965.39
2024-11-05,22870.11,23178.80,22849.83,23106.79
2024-11-06,23112.95,23439.39,23035.30,23217.38
2024-11-07,23180.01,23518.63,23132.94,23408.82
2024-11-08,23608.11,23699.70,23509.13,23553.89
2024-11-11,23477.75,23563.80,23306.66,23529.64
2024-11-12,23276.76,23276.76,22981.77,22981.77
2024-11-13,22894.91,23046.47,22860.23,22860.23
2024-11-14,22821.04,22893.82,22619.71,22715.38
2024-11-15,22767.11,22940.80,22690.77,22742.77
2024-11-18,22693.96,22781.77,22503.69,22546.54
2024-11-19,22614.74,22906.69,22578.75,22848.80
2024-11-20,22872.91,22977.56,22622.47,22688.36
2024-11-21,22671.66,22708.57,22490.28,22555.66
2024-11-22,22799.53,23019.04,22799.53,22904.32
2024-11-25,22996.05,23172.43,22948.37,22948.37
2024-11-26,22789.60,22832.11,22645.13,22678.76
2024-11-27,22665.58,22743.99,22334.78,22334.78
2024-11-28,22380.45,22413.25,22124.31,22298.90
2024-11-29,22202.28,22429.86,22055.38,22262.50
2024-12-02,22456.50,22802.53,22456.50,22736.93
2024-12-03,22972.30,23144.78,22972.30,23027.46
2024-12-04,23126.08,23255.33,23034.70,23255.33
2024-12-05,23308.29,23387.17,23225.31,23267.94
2024-12-06,23278.68,23361.12,23137.62,23193.27
2024-12-09,23287.79,23325.99,23172.22,23273.25
2024-12-10,23228.26,23329.01,23071.43,23125.08
2024-12-11,23108.36,23108.36,22880.57,22903.63
2024-12-12,23050.64,23189.29,23030.48,23046.80
2024-12-13,23002.37,23097.52,22920.84,23020.48
2024-12-16,23207.21,23264.40,22959.91,23039.90
2024-12-17,23131.57,23223.51,23018.01,23018.01
2024-12-18,23014.43,23211.17,22934.59,23168.67
2024-12-19,22947.56,22947.56,22743.30,22932.25
2024-12-20,22798.39,22845.59,22510.25,22510.25
2024-12-23,22811.56,23132.25,22811.56,23104.54
2024-12-24,23260.74,23326.25,23120.24,23120.24
2024-12-25,23226.35,23296.36,23159.36,23220.13
2024-12-26,23276.08,23320.62,23241.94,23246.94
2024-12-27,23251.28,23335.66,23204.35,23275.68
2024-12-30,23274.26,23331.67,23159.70,23190.20
2024-12-31,23094.07,23123.96,22972.99,23035.10
2025-01-02,22975.71,23038.08,22713.63,22832.06
2025-01-03,23018.56,23092.07,22905.40,22908.30
2025-01-06,23131.79,23553.29,23131.79,23547.71
2025-01-07,23824.72,23943.95,23651.27,23651.27
2025-01-08,23522.29,23671.28,23388.63,23407.33
2025-01-09,23406.72,23463.96,23081.13,23081.13
2025-01-10,23067.46,23202.25,22989.67,23011.86
2025-01-13,23070.32,23070.32,22458.22,22488.33
2025-01-14,22573.96,22797.52,22542.93,22797.52
2025-01-15,22757.46,22777.34,22509.65,22514.57
2025-01-16,22817.52,23147.69,22817.52,23025.10
2025-01-17,23190.12,23209.88,22905.53,23148.08
2025-01-20,23203.47,23346.64,23176.43,23266.82
2025-01-21,23266.49,23377.64,23174.02,23300.01
2025-01-22,23472.67,23642.08,23472.67,23525.41
2025-02-03,22796.71,22796.71,22502.20,22694.71
2025-02-04,22836.27,22934.31,22720.62,22793.96
2025-02-05,22916.38,23249.33,22916.38,23161.58
2025-02-06,23226.50,23348.42,23216.65,23316.60
2025-02-07,23289.97,23478.27,23254.17,23478.27
2025-02-10,23421.77,23448.16,23163.85,23252.14
2025-02-11,23321.92,23485.51,23289.76,23384.05
2025-02-12,23449.31,23528.61,23289.75,23289.75
2025-02-13,23263.28,23413.10,23206.45,23399.41
2025-02-14,23198.39,23276.24,23142.95,23152.61
2025-02-17,23258.17,23510.68,23242.84,23505.33
2025-02-18,23550.50,23666.11,23454.09,23666.11
2025-02-19,23589.44,23683.46,23550.99,23604.08
2025-02-20,23530.97,23576.71,23400.75,23487.46
2025-02-21,23526.13,23732.58,23488.42,23730.25
2025-02-24,23573.80,23605.22,23461.43,23565.31
2025-02-25,23376.42,23376.42,23209.53,23285.72
2025-02-26,23221.84,23431.24,23156.02,23402.55
2025-02-27,23446.46,23487.73,23053.18,23053.18
2025-03-03,22734.05,22775.02,22611.10,22756.25
2025-03-04,22508.80,22700.94,22359.50,22596.88
2025-03-05,22778.86,22948.30,22757.22,22871.90
2025-03-06,22930.11,22979.97,22715.43,22715.43
2025-03-07,22696.23,22747.11,22542.08,22576.07
2025-03-10,22548.98,22641.25,22407.57,22459.15
2025-03-11,22126.06,22140.39,21769.57,22071.09
2025-03-12,22171.10,22391.47,22153.61,22278.36
2025-03-13,22403.34,22552.43,21961.68,21961.68
2025-03-14,21986.81,22074.03,21895.90,21968.05
2025-03-17,22137.53,22306.83,22110.08,22118.63
2025-03-18,22204.62,22327.10,22186.42,22271.67
2025-03-19,22245.42,22247.66,21942.69,21960.83
2025-03-20,22171.00,22377.26,22171.00,22377.26
2025-03-21,22362.38,22366.95,22200.23,22209.10
2025-03-24,22348.38,22380.73,22106.64,22106.64
2025-03-25,22269.37,22414.02,22228.68,22273.19
2025-03-26,22327.61,22398.12,22235.89,22260.29
2025-03-27,22093.20,22093.20,21919.40,21951.76
2025-03-28,21836.16,21836.16,21525.05,21602.89
2025-03-31,21254.63,21254.63,20695.90,20695.90
2025-04-01,20884.53,21315.52,20884.53,21280.17
2025-04-02,21313.77,21390.52,21235.99,21298.22
2025-04-07,20153.57,20153.57,19212.02,19232.35
2025-04-08,19064.47,19064.47,18180.48,18459.95
2025-04-09,18337.44,18371.52,17306.97,17391.76
2025-04-10,18256.47,19024.47,18256.47,19000.03
2025-04-11,18772.50,19528.77,18418.20,19528.77
2025-04-14,19686.68,20023.63,19508.93,19513.09
2025-04-15,19609.90,19895.43,19576.15,19857.67
2025-04-16,19737.09,19737.09,19453.14,19468.00
2025-04-17,19389.52,19478.00,19196.47,19338.73
2025-04-18,19423.98,19499.28,19376.35,19395.03
2025-04-21,19321.14,19359.96,19080.60,19106.20
2025-04-22,18990.86,19059.65,18793.43,18793.43
2025-04-23,19163.61,19639.14,19163.61,19639.14
2025-04-24,19752.59,19752.59,19433.37,19478.81
